접수번호,접수일자,농장코드,농장명,구분,담당수의사,질병명,검사종류,결과,PDF_파일ID,파일명
,,,,,,,,,,
26-01739_항원,2026-02-27,DB1001,성진,직영,양승혁,PRRS,항원,,1RcTPAc-W0KWSn_e1j0O1OujJJ7hXuvNV,
26-01738_항원,2026-02-27,DB1001,성진,직영,양승혁,PRRS,항원,,19TOKr51aRAGOQ-zhz8pzUuaikLhhoiF5,
26-01739_혈청,2026-02-27,DB1001,성진,직영,양승혁,PRRS,혈청,,1_7lMo0tRREpEoIPgc2fAk2Dnh6AOyfOA,
26-01738_혈청,2026-02-27,DB1001,성진,직영,양승혁,PRRS,혈청,,1nCWKMcuefpELpDBWEqNRTsXO3z8gjhdf,
26-01595_,2026-02-27,(세균) 26-01595 한보축산(곰팡이독소),(세균) 26-01595 한보축산(곰팡이독소),-,-,PRRS,,,1UMlD-ddShLRsPKJ1JxZdBor6MG4gR8UP,
26-01718_항원,2026-02-26,DB1001,성진,직영,양승혁,PRRS,항원,,1egdtX0Ur7MJ_6paUX93dA9ASaZ_fbJ5R,
26-01718_혈청,2026-02-26,DB1001,성진,직영,양승혁,PRRS,혈청,,1zTHGF4JFq67-B5Y8fmJaV8S456pEAZ-8,
26-01685_항원,2026-02-26,DB1001,성진,직영,양승혁,PRRS,항원,,1EDKYyPQo6oTBUTHOKNORn2AjSvXf8fGf,
26-01685_혈청,2026-02-26,DB1001,성진,직영,양승혁,PRRS,혈청,,1ND1rWq9TbAhbBVxPGNa_lwUSIVwBCTYy,
26-01660_혈청,2026-02-25,DB1001,성진,직영,양승혁,PRRS,혈청,,1__iTlM_lF1eKkYCgtNlzMqRW1rg5_TRK,
26-01660_항원,2026-02-25,DB1001,성진,직영,양승혁,PRRS,항원,,1BmnoB2hKzCZGRL0Hu_JjVBfwANNCbxze,
26-01243_,2026-02-23,DB1001,성진,직영,양승혁,PRRS,,,1tFkRA1HzfHiv3jtLMsYQ9M8NXKYg8h0_,
26-01567_혈청,2026-02-21,DB1001,성진,직영,양승혁,PRRS,혈청,,1mEMfhqsYm0Stzyp0zpTWNnNMkOlU1A2l,
26-01567_항원,2026-02-21,DB1001,성진,직영,양승혁,PRRS,항원,,1qeK9VnSTK5LMAdVuCsc8LMWC_ajipWGK,
26-01514_항원,2026-02-20,DB1001,성진,직영,양승혁,PRRS,항원,,12gqav--zqjIKMP64ROUHTgFxc9vh_btt,
26-01515_혈청,2026-02-20,DB1001,성진,직영,양승혁,PRRS,혈청,,1a5o4FiLV22Gsz3HvrKxKGwW-r7rma6M-,
26-01430_항원,2026-02-14,DB1001,성진,직영,양승혁,PRRS,항원,,13sQr1XbzPSLKcD24f83HCd9UlZM5ZPVO,
26-01429_항원,2026-02-14,DB1001,성진,직영,양승혁,PRRS,항원,,1xmpudUBSXOoUiLHJm_nr4ESeSu9RMra7,
26-01428_항원,2026-02-14,DB1001,성진,직영,양승혁,PRRS,항원,,1Cl3G68XabCVYl7SqqbRxmp-PSa8tXPcK,
26-01427_항원,2026-02-14,DB1001,성진,직영,양승혁,PRRS,항원,,1Swmqfwh_lIA-x8H45_ohe-DCxqgvQg-T,
26-01431_혈청,2026-02-14,DB1001,성진,직영,양승혁,PRRS,혈청,,1BQFEgki-l0qJU40IHciX4gyFzWB8K7G1,
26-01430_혈청,2026-02-14,DB1001,성진,직영,양승혁,PRRS,혈청,,1X6fVScQ-7KrYunJIoPNlMZyECmM8g9i-,
26-01429_혈청,2026-02-14,DB1001,성진,직영,양승혁,PRRS,혈청,,1VJGmudAsq0Nn3tVMJoTyOf7K6HPUbUuV,
26-01428_혈청,2026-02-14,DB1001,성진,직영,양승혁,PRRS,혈청,,1cxT_2vEWEuDg0yasaa_sG22UNZb7gcuM,
26-01427_혈청,2026-02-14,DB1001,성진,직영,양승혁,PRRS,혈청,,1LJiMOMBbjGnGPGcdZqvI3u5HYQrK5Jl4,
26-01419_항원,2026-02-13,DB1001,성진,직영,양승혁,PRRS,항원,,1mG-daq5xcQ-zmkocehMbeKjSkZxTQMzx,
26-01419_혈청,2026-02-13,DB1001,성진,직영,양승혁,PRRS,혈청,,1DHq0VAh1rTM1dm0_SlRgDtNMtcjHnq49,
26-01327_항원,2026-02-12,DB1001,성진,직영,양승혁,PRRS,항원,,1qgt9E2HhSYTZQ2yLtUu0YLP_UlpVwpvE,
26-01326_항원,2026-02-12,DB1001,성진,직영,양승혁,PRRS,항원,,1xMQMkqzrV3KYoUBKlu92yY9byyTnSD2M,
26-01136_,2026-02-12,(염기서열분석) 26-01136 DB2011,(염기서열분석) 26-01136 DB2011,-,-,PRRS,,,1vrjsF9sL1ETixipqtKLpaYZ4B34nFcbS,
26-01327_혈청,2026-02-12,DB1001,성진,직영,양승혁,PRRS,혈청,,11YfXuit6oefmzcd5Ecte4EeTLsC0YUUI,
26-01326_혈청,2026-02-12,DB1001,성진,직영,양승혁,PRRS,혈청,,11RiNrS4sNmetYoeb_1b7gKc7JTvR9_ht,
26-01161_,2026-02-12,(염기서열분석) 26-01161 DB2011,(염기서열분석) 26-01161 DB2011,-,-,PRRS,,,1VljRjnUSRwhW0sNnxUPcjJKdcYpw9PTn,
26-01243_항원,2026-02-10,DB1001,성진,직영,양승혁,PRRS,항원,,1WQ77yc7O1mPJhnei6DFnKZ6JKcxck_xW,
26-01243_혈청,2026-02-10,DB1001,성진,직영,양승혁,PRRS,혈청,,1o7vKI1BPeE7EujzgZUO1LSusSqM4ciB1,
26-01225_항원,2026-02-09,DB1001,성진,직영,양승혁,PRRS,항원,,1Gxt9GxVtcbP2geBYQTZFB0pSF0abz8Uz,
26-01225_혈청,2026-02-09,DB1001,성진,직영,양승혁,PRRS,혈청,,1NlMZsu8KIvENabOm8mmBdPENvRsH6Jmf,
26-01172_혈청,2026-02-06,DB1001,성진,직영,양승혁,PRRS,혈청,,1YThd3iPU7iFp8y9ccfO7aVsO3ESqhpqp,
26-01171_혈청,2026-02-06,DB1001,성진,직영,양승혁,PRRS,혈청,,1ry4EqrNUMad9KQyiaEvYXcISCD0PeBSo,
26-01172_항원,2026-02-06,DB1001,성진,직영,양승혁,PRRS,항원,,1d_5C41xuwSfFSo5JXvGcTEdqFcpP9yff,
26-01171_항원,2026-02-06,DB1001,성진,직영,양승혁,PRRS,항원,,1XJzncDsvz4OU3CdpWNx08gFff20gdb03,
_,2026-02-06,DB2012,원산,직영,이희원,PRRS,,,110nCswU1H8JIqesS52iX9sKn8fIruDHJ,
26-01093_,2026-02-06,DB2012,원산,직영,이희원,PRRS,,,16d07NRpmPb5CFSGCqBGnTcsCmUkHcufK,
26-01135_항원,2026-02-06,DB1001,성진,직영,양승혁,PRRS,항원,,1F_KMHq-sYr9Md8GCy2mCXkK3ntkqGeFY,
26-01136_항원,2026-02-05,DB1001,성진,직영,양승혁,PRRS,항원,,1OEEJUXe5MRL2XKXyx4E44HZ-5f0UMmsh,
26-01137_항원,2026-02-05,DB1001,성진,직영,양승혁,PRRS,항원,,1YW6mV-DEjBFz0GExpom0YWDRmnvfr_yf,
26-01137_혈청,2026-02-05,DB1001,성진,직영,양승혁,PRRS,혈청,,11K6aWnzcjGhcA3BhvIfZJXw9op8xJt-h,
26-01136_혈청,2026-02-05,DB1001,성진,직영,양승혁,PRRS,혈청,,1VNWU9dh5lsN6gxxsa8V5y9LBiIXeSPYH,
26-01135_혈청,2026-02-05,DB1001,성진,직영,양승혁,PRRS,혈청,,1QzOvvB6DJ1rLutklFuq4LgG6FryZHnSB,
26-01092_혈청,2026-02-04,DB1001,성진,직영,양승혁,PRRS,혈청,,1oLBJ96dHSME7T5UX1w7WuN5j7t7evvj8,
26-01093_항원,2026-02-04,DB1001,성진,직영,양승혁,PRRS,항원,,1JFrTyNEDq8_LesegUKgEmTYx-AQQt8Ka,
26-01092_항원,2026-02-04,DB1001,성진,직영,양승혁,PRRS,항원,,1Cp2f7AINuDM2UtpfCo5dKxvx_DJLSvRj,
26-01093_혈청,2026-02-04,DB1001,성진,직영,양승혁,PRRS,혈청,,1vlY88aorAz9VkYU-L7f3N6EGVNpB3RgL,
26-01031_항원,2026-02-02,DB1001,성진,직영,양승혁,PRRS,항원,,18Gron_T3klyKCixMNQfunJ4IMpABFwrb,
26-01031_혈청,2026-02-02,DB1001,성진,직영,양승혁,PRRS,혈청,,16459SOSbPF8lAOA3c7mf910-VDJJL7sL,
26-00955_항원,2026-01-30,DB1001,성진,직영,양승혁,PRRS,항원,,1hhTu1LqwHWEwCCfYJxeNRzxiTK2h3Ug7,
26-00990_항원,2026-01-30,DB1001,성진,직영,양승혁,PRRS,항원,,1cKmXRHxYVbOsXxZInpxLhygsUt9tvN1I,
26-00954_항원,2026-01-30,DB1001,성진,직영,양승혁,PRRS,항원,,1WzOTaFn8HcUYhvRb5VB6nzJdsGdsYCgr,
26-00990_혈청,2026-01-30,DB1001,성진,직영,양승혁,PRRS,혈청,,1KQNRPuEeEUsaJcsfgVkZL6xonmVdoKja,
26-00955_혈청,2026-01-30,DB1001,성진,직영,양승혁,PRRS,혈청,,1Phn1NjLdtQo6DL0BlwOk-nTS1pWYxUcV,
26-00954_혈청,2026-01-30,DB1001,성진,직영,양승혁,PRRS,혈청,,172XV7enOVRwMhnBkLBZ82puZA6Ve0Jcs,
26-00927_항원,2026-01-30,DB1001,성진,직영,양승혁,PRRS,항원,,1wkmFV4gRzhWta1aYc0bEumTGW-jPf0CW,
26-00927_혈청,2026-01-29,DB1001,성진,직영,양승혁,PRRS,혈청,,1s9X-GTctLGkWH1mvXhpSQFZpDZMJCLg8,
26-00783_,2026-01-29,DB1003,디앤디,직영,고상억,PRRS,,,1lHP6Fb8d1K8Fq9E_o9C8Dz1-Ih8lvggK,
26-00802_항원,2026-01-26,DB1001,성진,직영,양승혁,PRRS,항원,,1EK4yDSqSGjwPrhxlkkfgKkhMtCxNyppq,
26-00783_항원,2026-01-26,DB1001,성진,직영,양승혁,PRRS,항원,,1QBC8QmvYL4h9MQOiaF6d6O402PMcP2K3,
26-00802_혈청,2026-01-26,DB1001,성진,직영,양승혁,PRRS,혈청,,19RzlUFJKJBIDid1qsMo9AZpJdphgiRh3,
26-00782_항원,2026-01-24,DB1001,성진,직영,양승혁,PRRS,항원,,1wr89I1cr6aez6JuaYjY7k4toBtf2aV3E,
26-00782_혈청,2026-01-24,DB1001,성진,직영,양승혁,PRRS,혈청,,1nNPaVGGWW0toXdt1rjRNzU_us1F9T_yM,
26-00704_항원,2026-01-22,DB1001,성진,직영,양승혁,PRRS,항원,,1evo8b7v4tyQxiynTjBn2XPejwG738uWC,
26-00704_혈청,2026-01-22,DB1001,성진,직영,양승혁,PRRS,혈청,,1pXtTzq-J_t1QZ1a-p1NH8qLbFSNoZfta,
26-00582_,2026-01-22,(세균) 26-00582 금포농장,(세균) 26-00582 금포농장,-,-,PRRS,,,1l_q1eCWkm76LgnvAiRKpbiM3QHPmURMF,
26-00594_항원,2026-01-20,DB1001,성진,직영,양승혁,PRRS,항원,,1-ziJvl0s0Syf-cKuxusW3jw6TaxADqC0,
26-00594_혈청,2026-01-20,DB1001,성진,직영,양승혁,PRRS,혈청,,1Mig7ex6Vo8YC7mRMuisDWtFGwFrCC0v5,
26-00582_항원,2026-01-19,DB1001,성진,직영,양승혁,PRRS,항원,,16a1EVfy-5fY32p62LeTDWJH1nmUy5jEz,
26-00576_항원,2026-01-19,DB1001,성진,직영,양승혁,PRRS,항원,,1vDPmkLFZfB4Nyk_XLczy9ggLMy3CBfkZ,
26-00576_혈청,2026-01-19,DB1001,성진,직영,양승혁,PRRS,혈청,,1lSuFccbd_8yTZJhyxtDKomZUpTk1siJV,
26-00562_항원,2026-01-17,DB1001,성진,직영,양승혁,PRRS,항원,,1RiicxfVhiqIYT2AMe7FP_Ev821v_cvbF,
26-00562_혈청,2026-01-17,DB1001,성진,직영,양승혁,PRRS,혈청,,1qlLoQjb3MZt89Ltq1GpzPUBdd-P_5l_G,
26-00561_항원,2026-01-17,DB1001,성진,직영,양승혁,PRRS,항원,,1RszLJwEuABxbC_vNF_n7D4iX8Z8O2A2I,
26-00561_혈청,2026-01-17,DB1001,성진,직영,양승혁,PRRS,혈청,,1w7QCU02u_CzYh-94y4iH3xLbbXZQhLb8,
26-00510_항원,2026-01-16,DB1001,성진,직영,양승혁,PRRS,항원,,1ZvM70dRuyhHATgp6Lm30EHpTWyEnLASJ,
26-00509_항원,2026-01-16,DB1001,성진,직영,양승혁,PRRS,항원,,1ArmWnFlIfCCaAzyjWgCgAAKjtD5M27vY,
26-00510_혈청,2026-01-16,DB1001,성진,직영,양승혁,PRRS,혈청,,1UDk9xD9mUhk_NnsyiaLZY7c8GWB8eHyM,
26-00509_혈청,2026-01-16,DB1001,성진,직영,양승혁,PRRS,혈청,,1ZELIBTO3NQgI5cESME5-sUWcqTf8ctPI,
26-00465_항원,2026-01-15,DB1001,성진,직영,양승혁,PRRS,항원,,1gBN93jpv3B4HZTWOm5iPH2R2QArxp6Kf,
26-00360_항원,2026-01-13,DB1001,성진,직영,양승혁,PRRS,항원,,10YrG5s6Nz7_u2Ag6Dmj14RwGxgTjFB4N,
26-00322_항원,2026-01-10,DB1001,성진,직영,양승혁,PRRS,항원,,1xjaLW5YmH0T5WmTu2q1v1cSsuNsUXd9a,
26-00278_항원,2026-01-09,DB1001,성진,직영,양승혁,PRRS,항원,,1BFbqEr0MIiybl7g-Di2D6q5nglpOsGSF,
26-00211_항원,2026-01-08,DB1001,성진,직영,양승혁,PRRS,항원,,18k-5BM_sBwSi6OmiaxKVbUsuoIlUEPjn,
26-00210_항원,2026-01-08,DB1001,성진,직영,양승혁,PRRS,항원,,1jkdZVmnviItv_Qk5a-AfKHO09HdWdvci,
26-00211_혈청,2026-01-08,DB1001,성진,직영,양승혁,PRRS,혈청,,1Ag-PYmxyvbnbYTKlO5jWAIJopcu5YBbI,
26-00210_혈청,2026-01-08,DB1001,성진,직영,양승혁,PRRS,혈청,,18DPfhrcPwv3Fk0HsbDdLW-bNB-5IpBfi,
26-00155_항원,2026-01-08,DB1001,성진,직영,양승혁,PRRS,항원,,1NdWDKiB8R7MmDnCwUBds7D6RV84w-iyD,
26-00086_혈청,2026-01-06,DB1001,성진,직영,양승혁,PRRS,혈청,,1zBUA4dCVI_Q29UpryGhJ3TyxiR5fZFju,
26-00032_항원,2026-01-03,DB1001,성진,직영,양승혁,PRRS,항원,,1mjniK7yHyARG_QJIL5J2ImCrGQQLd4dP,
26-00030_항원,2026-01-03,DB1001,성진,직영,양승혁,PRRS,항원,,1nPzDc_Y6-1b4lHoyVgSqCbf8oSJuX-Bt,
26-00029_항원,2026-01-03,DB1001,성진,직영,양승혁,PRRS,항원,,1nJUSag99-OgT_oBY45O-ARvemCXTwbiZ,
26-00029_혈청,2026-01-03,DB1001,성진,직영,양승혁,PRRS,혈청,,1sdLyYkVtZ9zgy-G6R70ctxMWU1UJwM3R,
26-00010_항원,2026-01-02,DB1001,성진,직영,양승혁,PRRS,항원,,1Vw09Tb7pjDC70TSQsshgwSLIXQeTZLMx,
26-00009_항원,2026-01-02,DB1001,성진,직영,양승혁,PRRS,항원,,1PLa8GAjk47xwEWi1x81r_uSW6UXamSf-,
26-00010_혈청,2026-01-02,DB1001,성진,직영,양승혁,PRRS,혈청,,1SCYP6s-YC-0jEctKsF0LzhSgSZcER1FH,
26-00009_혈청,2026-01-02,DB1001,성진,직영,양승혁,PRRS,혈청,,1-NKKHAMOBVxWXyREx3K0YJXlYQ9YvRxB,
25-12687_항원,2025-12-31,DB1001,성진,직영,양승혁,PRRS,항원,,1HmPMN2UmjqJMZLWtjZRymTobRxk_8IEd,
25-12686_항원,2025-12-30,DB1001,성진,직영,양승혁,PRRS,항원,,1Q1StJrspuyflXvin7XD5EjOd-dLoziZX,
25-12687_혈청,2025-12-30,DB1001,성진,직영,양승혁,PRRS,혈청,,17sBfuVTOOi4azjIfmY_OJ-u2wX3FDEJZ,
25-12660_혈청,2025-12-29,DB1001,성진,직영,양승혁,PRRS,혈청,,1ogcPMVKQhSFbjVRJeNqPW3LpHj1BRknn,
25-12660_항원,2025-12-29,DB1001,성진,직영,양승혁,PRRS,항원,,1Fxf_7VP5kZUhBGKLCDORWuS7GpEUodtq,
25-12625_항원,2025-12-27,DB1001,성진,직영,양승혁,PRRS,항원,,1r61Ub-xZkdwUUCGXNtNfQnBdj1ss_2Kw,
25-12626_혈청,2025-12-27,DB1001,성진,직영,양승혁,PRRS,혈청,,1MWgTPxgCBWkzhVG-NnrIheJcVpkLibgh,
25-1343_,2025-12-26,DB1001,성진,직영,양승혁,PRRS,,,1S_JVJrBAr1xelJMPJTBdJdOouaiRATzy,
25-12537_,2025-12-24,(qPCR) 25-12537 DA2006 -PRRS,(qPCR) 25-12537 DA2006 -PRRS,-,-,PRRS,,,1hgAaOpAjxwXId_bT7_Rxr-TYLmefPa2Q,
25-12536_항원,2025-12-24,DB1001,성진,직영,양승혁,PRRS,항원,,1t_n8q-xxLuhJzoih5sBnxdS1GKvslSjb,
25-12435_혈청,2025-12-22,DB1001,성진,직영,양승혁,PRRS,혈청,,1sgnwfXAmNrE19la9ING3u4M2ilcn0ovj,
25-12415_항원,2025-12-20,DB1001,성진,직영,양승혁,PRRS,항원,,1GAje6SFZupXAU7BGvCh0J9rXYo58hIwU,
25-12415_혈청,2025-12-20,DB1001,성진,직영,양승혁,PRRS,혈청,,1PnZld1SE7YXQZFUL844aeMAusxBTOuZx,
25-12333_항원,2025-12-18,DB1001,성진,직영,양승혁,PRRS,항원,,1G8A8qKumP7Ib_SgZ1RF4nNvIwvQb13G0,
25-12333_혈청,2025-12-18,DB1001,성진,직영,양승혁,PRRS,혈청,,1HOrZFR478w_p0AOvTdVnJLuInrwLhjKh,
25-12211_,2025-12-16,(qPCR) 25-12211 DA2006-PRRS,(qPCR) 25-12211 DA2006-PRRS,-,-,PRRS,,,1dJFNWx-gw7yIBILBcOA9XiS68CI2Tihz,
25-12209_항원,2025-12-16,DB1001,성진,직영,양승혁,PRRS,항원,,1-wPWWLE3aFHTyp-VewhBJ-HcY6Op6m_a,
25-12210_항원,2025-12-16,DB1001,성진,직영,양승혁,PRRS,항원,,1_W0SHKYEjWD3UWMI6mnR95hdopan_fKQ,
25-12210_혈청,2025-12-16,DB1001,성진,직영,양승혁,PRRS,혈청,,1WT4ATgaJCFccGdC0EyjfdaOG0oleJSL-,
25-12209_혈청,2025-12-16,DB1001,성진,직영,양승혁,PRRS,혈청,,1viVBAUNCJK-8bdYriF4kZskxEVnwT4dS,
25-12009_,2025-12-15,DB3015,성일,협력,양승혁,PRRS,,,1vXUmVbrECgAilcpvz_Qb9k2xwql8kTg1,
25-12182_항원,2025-12-15,DB1001,성진,직영,양승혁,PRRS,항원,,1aioFuwFIMGT6DJ5zT61rtTBmufkYhUv-,
25-12182_혈청,2025-12-15,DB1001,성진,직영,양승혁,PRRS,혈청,,180EkFTQhjygduAhNEr352ClJYE0ofEE1,
25-12159_혈청,2025-12-13,DB1001,성진,직영,양승혁,PRRS,혈청,,1gSHNSxAMZY-IW2E8rUd5k56QDuzgl3k3,
25-12158_혈청,2025-12-13,DB1001,성진,직영,양승혁,PRRS,혈청,,15b5OnbQmbL5orK9LSzvj2yFrXipfjMWy,
25-12159_항원,2025-12-13,DB1001,성진,직영,양승혁,PRRS,항원,,1kbiI_VbkCB6PsN_QKdhW-LJ2wa0hdPRK,
25-12158_항원,2025-12-13,DB1001,성진,직영,양승혁,PRRS,항원,,1relWGdv66RcsGaA1bvgNolaA_ogCjcyI,
25-12048_,2025-12-12,DB2012,원산,직영,이희원,PRRS,,,1Akhy1q7jZ_8OtSpg-43ZBGg4gWQJjIq-,
25-12056_항원,2025-12-11,DB1001,성진,직영,양승혁,PRRS,항원,,15-moo9kJ8nDfaqsKqsFwxPYzI3xb7F3E,
25-12056_혈청,2025-12-11,DB1001,성진,직영,양승혁,PRRS,혈청,,12YXSD7c7skhOxXE60T7xMRmH_pRkkBc-,
25-11938_,2025-12-11,(염기서열분석) 25-11938 DB3022,(염기서열분석) 25-11938 DB3022,-,-,PRRS,,,1bZMUEs-xb4Gwx3Y7xM4k1GiH38xDcVwJ,
25-11975_,2025-12-11,(염기서열분석) 25-11975 DB2005-2,(염기서열분석) 25-11975 DB2005-2,-,-,PRRS,,,1jGD0uJcuQF89czUpcx3Ds1zq5DRs1nSd,
25-12036_항원,2025-12-10,DB1001,성진,직영,양승혁,PRRS,항원,,1F_QmfL8E9zHv4-l1at72EWmyKzhenZKk,
25-11916_,2025-12-10,DB2006,대월,직영,고상억,PRRS,,,1rKO7XL2ZL6pvqOFkkGtrRnX4CulXHqY8,
25-11984_항원,2025-12-09,DB1001,성진,직영,양승혁,PRRS,항원,,1_t_hbu-o1Gig-7egMfkEbzHv4i4SmI0s,
25-11976_항원,2025-12-09,DB1001,성진,직영,양승혁,PRRS,항원,,1fs09vD9Dw5zd7p_7vMvbS-AEQBk0nfoX,
25-11977_항원,2025-12-09,DB1001,성진,직영,양승혁,PRRS,항원,,16cDIRUcY70s_eWg7T4A0wGYZzfGdF4OC,
25-11975_항원,2025-12-09,DB1001,성진,직영,양승혁,PRRS,항원,,1uKwUlC0CPvIerGRtVT8IPmLqi3abr5HZ,
25-11939_항원,2025-12-09,DB1001,성진,직영,양승혁,PRRS,항원,,1H_hI42T0P_RUwsDRkjq4OV5jmy-dejNf,
25-11938_항원,2025-12-09,DB1001,성진,직영,양승혁,PRRS,항원,,1cN0TR94t9UyDiY5QVMTpvajngbZReRvu,
25-11938_혈청,2025-12-09,DB1001,성진,직영,양승혁,PRRS,혈청,,16nzI90DOAwYVF3AIG5wATYpOdZSmcora,
25-11975_혈청,2025-12-09,DB1001,성진,직영,양승혁,PRRS,혈청,,1232uEL-1RjEStPdIKBAhkz0jXU0zk1U0,
25-11939_혈청,2025-12-09,DB1001,성진,직영,양승혁,PRRS,혈청,,1dfa2--SIhtz8Py8wlQcxXvMTaGB0TCvv,
25-11984_혈청,2025-12-09,DB1001,성진,직영,양승혁,PRRS,혈청,,1RZqBKWySvlrWBrVsGx1nUeW1T-kl1F8L,
25-11977_혈청,2025-12-09,DB1001,성진,직영,양승혁,PRRS,혈청,,1eYCE0tCdiPhemj_7fdSQKtdZu9mdkKYr,
25-11976_혈청,2025-12-09,DB1001,성진,직영,양승혁,PRRS,혈청,,1o80gyd1kZRGp6v-dYfYNCVokvbw4JoP2,
25-11973_혈청,2025-12-09,DB1001,성진,직영,양승혁,PRRS,혈청,,1cZCJYCj4UI2jrC8a_Bohx0VFtWuxNIwW,
25-11916_항원,2025-12-09,DB1001,성진,직영,양승혁,PRRS,항원,,1medcSACgpTDA8a8__0pCVm8NNbWdR7HW,
25-11916_혈청,2025-12-08,DB1001,성진,직영,양승혁,PRRS,혈청,,1HkHmyChmC1ziCbm3S-AXB7QoZKABHf9j,
25-11913_항원,2025-12-08,DB1001,성진,직영,양승혁,PRRS,항원,,1o0__wKc1mBqgcKaaBjprBHDPRlL4DHPH,
25-11914_혈청,2025-12-08,DB1001,성진,직영,양승혁,PRRS,혈청,,1nENgTpLjvE54dJIoEJu54o5PX4j_vii2,
25-11913_혈청,2025-12-08,DB1001,성진,직영,양승혁,PRRS,혈청,,1aOUv6AhshYaknZWgAJVaVOkDeX6YPk-h,
25-11886_항원,2025-12-06,DB1001,성진,직영,양승혁,PRRS,항원,,1sF9o7fUfE4ig8JinubRePlAVTtHD0yGi,
25-11886_혈청,2025-12-06,DB1001,성진,직영,양승혁,PRRS,혈청,,1o20eVVAmwdUAnVQTo6g9GeOWrcKjhmFh,
25-11776_항원,2025-12-04,DB1001,성진,직영,양승혁,PRRS,항원,,1nEQEwBG4daSuSbbR5wsodiil0_5cu4Pl,
25-11777_혈청,2025-12-04,DB1001,성진,직영,양승혁,PRRS,혈청,,1sWBa4wx5_mKPqGtN6EGlZPW4ps_EdYPQ,
25-11776_혈청,2025-12-04,DB1001,성진,직영,양승혁,PRRS,혈청,,166tpM4RlbOHrOHSR1fRpA9vg_bTUm6xl,
25-11720_항원,2025-12-03,DB1001,성진,직영,양승혁,PRRS,항원,,17Q66zDNsv-0nHEbaKwLLlIqXDGoxgIUo,
25-11720_혈청,2025-12-03,DB1001,성진,직영,양승혁,PRRS,혈청,,1XYG3kWU6tkw3YXRzeYi_RG9CK8j9HMGr,
25-11677_항원,2025-12-02,DB1001,성진,직영,양승혁,PRRS,항원,,1UxIBAR5KQ0sCPSO5Wc4Zc2RXqPtXTU7k,
25-11676_항원,2025-12-02,DB1001,성진,직영,양승혁,PRRS,항원,,1URvgWez9IT7Uopx-wXmDiqdrH6_AdymX,
25-11696_혈청,2025-12-02,DB1001,성진,직영,양승혁,PRRS,혈청,,1wdUrxyVx9a5RjSYG6EFJvCjKL299uJ9N,
25-11677_혈청,2025-12-02,DB1001,성진,직영,양승혁,PRRS,혈청,,1HvXghgfqkX7a1ZiHpgAJUw3stnRP0kq_,
25-11676_혈청,2025-12-02,DB1001,성진,직영,양승혁,PRRS,혈청,,1Ukqm1gFSp6u7X4wSOsiSqPJY4sID8gnr,
25-11640_항원,2025-11-29,DB1001,성진,직영,양승혁,PRRS,항원,,16yoYCap6VkY2Rly6-v0FIs_MQVbDV03p,
25-11630_항원,2025-11-29,DB1001,성진,직영,양승혁,PRRS,항원,,1YK3IXC5eTD5jUx-g6lX-rGDYcVkPUSpz,
25-11629_항원,2025-11-29,DB1001,성진,직영,양승혁,PRRS,항원,,1pbdH4P6ZNjbkR620pNVh9rA0AV7bakRY,
25-11630_혈청,2025-11-29,DB1001,성진,직영,양승혁,PRRS,혈청,,1INV1_RBHTbifaiwHFL7IJWMj6tF7RJiD,
25-11629_혈청,2025-11-29,DB1001,성진,직영,양승혁,PRRS,혈청,,1XVn9V838DIx0CDP-i9doGsyyPNnVm5OI,
25-11553_혈청,2025-11-27,DB1001,성진,직영,양승혁,PRRS,혈청,,1dI7CQE2vb8cE4BWPRPwpODsUaI4Icwc4,
25-11489_혈청,2025-11-25,DB1001,성진,직영,양승혁,PRRS,혈청,,1UNcCiastJkR34g4KgxvWiluJhYCD-4pk,
25-11433_항원,2025-11-25,DB1001,성진,직영,양승혁,PRRS,항원,,1POuK-pgqViRzp8uff7m8koGw0AjLMyaA,
25-11441_혈청,2025-11-24,DB1001,성진,직영,양승혁,PRRS,혈청,,1H79csI8S1EEj-keXVPEVm-V0y5kRO-no,
25-11165_,2025-11-21,(세균) 25-11165 DB3002,(세균) 25-11165 DB3002,-,-,PRRS,,,1gkSgWsKDMXyIVVad3ql2DvDYUVvzgqK9,
25-11225_항원,2025-11-19,DB1001,성진,직영,양승혁,PRRS,항원,,1SDkjtdXdDOyNBw2rvG8QUx2pRY4rLnSb,
25-11225_혈청,2025-11-19,DB1001,성진,직영,양승혁,PRRS,혈청,,1YizhwbAZncgFI15aC1qWeKI_x6YCULlX,
25-11166_항원,2025-11-18,DB1001,성진,직영,양승혁,PRRS,항원,,1JrQRu1Lbs9Lm5DWQq2Qf8qdkOCoN9n9Y,
25-11165_항원,2025-11-18,DB1001,성진,직영,양승혁,PRRS,항원,,1tu2HleNmJMjaZs8HyUb6EftMm4r4RLxn,
25-11165_혈청,2025-11-18,DB1001,성진,직영,양승혁,PRRS,혈청,,1yAU5TGgXaviIpO20FaJ-ABr8VWf29rCL,
25-11138_항원,2025-11-18,DB1001,성진,직영,양승혁,PRRS,항원,,1peLDChRghWnQBag4r5ZIEazy2cQoI20R,
25-11137_혈청,2025-11-17,DB1001,성진,직영,양승혁,PRRS,혈청,,1zg6wBaLnEblB9StPN_NqV4S087uKo9hV,
25-11136_혈청,2025-11-17,DB1001,성진,직영,양승혁,PRRS,혈청,,1LleXDYKCFd5jYqzttGkN4EeE8pkDUQ5F,
